cohort,chain,n_ep,sn,sigma_log,p,detected,n_pinned
vdjdb_hq,B,20,3.485551138979635,0.45519752795972757,3.844869546598616e-05,True,6
vdjdb_hq,B,20,2.677001614091081,0.4380811996101523,0.00033274104347670493,True,6
vdjdb_hq,B,20,3.412276064756648,0.5057731438472233,0.0001513223912943576,True,5
vdjdb_hq,B,20,3.66611859587024,0.5682666573477011,0.0002808556403715304,True,4
vdjdb_hq,B,20,2.6966374029014077,0.5115250922584285,0.0013056644172344258,True,9
vdjdb_hq,B,20,2.7312062522210145,0.4577080440793872,0.0004198939309932198,True,6
vdjdb_hq,B,20,2.6443784679032656,0.5086844175354451,0.0014757390035401523,True,7
vdjdb_hq,B,20,2.5889004684756394,0.4946359354877466,0.0014028978474422413,True,6
vdjdb_hq,B,20,4.122526508084605,0.48923707903818175,2.015374988309537e-05,True,2
vdjdb_hq,B,20,2.5020672304434983,0.3843065559986801,0.00018059807373830362,True,5
vdjdb_hq,B,20,2.7643805452352432,0.4365077034390644,0.0002320419081815992,True,3
vdjdb_hq,B,20,4.078832679420681,0.5311823990173595,5.817947708496569e-05,True,5
vdjdb_hq,B,20,4.65366314961442,0.4876981922573092,6.9136822181262994e-06,True,3
vdjdb_hq,B,20,2.8520825702858383,0.45318404434197695,0.000249871681124944,True,4
vdjdb_hq,B,20,2.8843068426786824,0.49763854163746374,0.0005638686333820394,True,3
vdjdb_hq,B,20,4.251383719795567,0.5418375987378237,5.237007919141735e-05,True,2
vdjdb_hq,B,20,3.3823447659245462,0.4922048284328611,0.000122127665582125,True,5
vdjdb_hq,B,20,2.881919109034011,0.4440533198405325,0.00018282992560041735,True,6
vdjdb_hq,B,20,2.871282956869217,0.4615833256813777,0.0002821535082752256,True,5
vdjdb_hq,B,20,3.555492606455843,0.4008392616048374,6.59032144320971e-06,True,1
vdjdb_hq,B,20,3.861020136923389,0.5226569102933468,7.600497434887572e-05,True,4
vdjdb_hq,B,20,2.5549579490748764,0.4717620405690374,0.0010504519254159962,True,4
vdjdb_hq,B,20,3.9675800781072015,0.5027115859534985,3.8712125585949346e-05,True,3
vdjdb_hq,B,20,3.1132040992920587,0.5465555039568347,0.0007063184771889866,True,5
vdjdb_hq,B,20,3.7331065288638112,0.4500540598220778,1.7646771661275016e-05,True,3
vdjdb_hq,B,20,2.889685686386985,0.5172431561534779,0.0007936970055080612,True,5
vdjdb_hq,B,20,3.0074795519845003,0.4475940958986329,0.00013079477115672994,True,7
vdjdb_hq,B,20,3.532565745340867,0.4569926017210169,3.5520902474306486e-05,True,3
vdjdb_hq,B,20,2.6475466023085072,0.46010327168905046,0.0005960124974401696,True,4
vdjdb_hq,B,20,3.492509623531121,0.4622302433593438,4.51308162099384e-05,True,4
vdjdb_hq,B,20,3.5814890470426164,0.466753062453797,4.0083658030775033e-05,True,4
vdjdb_hq,B,20,3.2830193276919033,0.4496824070930336,5.8938645355707734e-05,True,5
vdjdb_hq,B,20,3.0185586477301167,0.5038825681947525,0.0004248090544893004,True,5
vdjdb_hq,B,20,2.9648064548606285,0.432490974941408,0.00010384464050361574,True,7
vdjdb_hq,B,20,2.6866212298072196,0.3906156360203864,9.637019025905862e-05,True,5
vdjdb_hq,B,20,3.115530712700266,0.5357701139108672,0.0005831016563053449,True,4
vdjdb_hq,B,20,3.4488811464878757,0.48766394827189713,9.280459002991552e-05,True,3
vdjdb_hq,B,20,4.4849965359672765,0.47679210587271614,7.065590938470055e-06,True,4
vdjdb_hq,B,20,4.638489424743087,0.5520223985091105,3.289797248712719e-05,True,0
vdjdb_hq,B,20,3.630197924086874,0.46332864715413435,3.2468448147200686e-05,True,3
vdjdb_hq,B,20,3.01808554043773,0.45092443608461447,0.00013685881477660535,True,6
vdjdb_hq,B,20,3.302962131360014,0.5441209159823445,0.0004185770647654703,True,4
vdjdb_hq,B,20,2.357749902398499,0.47980435823771966,0.0025526646886730613,True,8
vdjdb_hq,B,20,3.012631467281635,0.4871080675574284,0.0003096848266651813,True,5
vdjdb_hq,B,20,3.5153460787000173,0.5129040531722835,0.00013606177403393456,True,8
vdjdb_hq,B,20,1.940540601063497,0.3474463067100846,0.0014991617321703824,True,10
vdjdb_hq,B,20,2.8840029751456746,0.5087422108798278,0.0006935229631424175,True,7
vdjdb_hq,B,20,3.3023881567780844,0.4479940129618495,5.335673052237528e-05,True,6
vdjdb_hq,B,20,3.6330383638362713,0.5210278881836532,0.00012198253712440563,True,4
vdjdb_hq,B,20,3.646840754458628,0.4820270282267494,4.947691350284926e-05,True,3
vdjdb_hq,B,20,2.4934410988230105,0.457564718043202,0.001011898936739886,True,8
vdjdb_hq,B,20,5.561977477900923,0.47210082055577374,1.0193738037231411e-06,True,0
vdjdb_hq,B,20,2.7432124374091957,0.49745035786655667,0.0008787357419812334,True,5
vdjdb_hq,B,20,4.381989426497485,0.5051956638071773,1.781311961210599e-05,True,6
vdjdb_hq,B,20,4.108476173639688,0.5254665524325203,4.8440020837881385e-05,True,5
vdjdb_hq,B,20,4.8481517382390376,0.4654438863474223,2.6393690947912795e-06,True,3
vdjdb_hq,B,20,3.2726732243824728,0.42256580552373463,2.9433034987574684e-05,True,5
vdjdb_hq,B,20,5.85162474944782,0.46508727015405665,5.458496443981721e-07,True,3
vdjdb_hq,B,20,2.623473379683187,0.5535906656835805,0.0031161402049981702,True,6
vdjdb_hq,B,20,3.1293717830433403,0.4903749836290096,0.00023511505982132776,True,7
vdjdb_hq,B,20,3.8250976024111445,0.4009923310293787,3.1697310226412272e-06,True,4
vdjdb_hq,B,20,4.365515286585563,0.4933543119765406,1.3710377055029176e-05,True,3
vdjdb_hq,B,20,4.253646088529613,0.5974533852485798,0.00015365651047503806,True,5
vdjdb_hq,B,20,2.4121509263288394,0.41687464295601684,0.0006064862811311013,True,4
vdjdb_hq,B,20,2.8502206373086074,0.4522185287093321,0.00024605340759339186,True,3
vdjdb_hq,B,20,2.4314246536099193,0.4718318442206648,0.001675119143621943,True,8
vdjdb_hq,B,20,2.2419574334883663,0.44923579098370214,0.002447593185616893,True,10
vdjdb_hq,B,20,3.6635967320480463,0.5179830586154218,0.00010667853843559636,True,1
vdjdb_hq,B,20,3.078176542832586,0.45168473642024765,0.00011515159935839168,True,3
vdjdb_hq,B,20,3.1346802813416876,0.4860986338934519,0.00021158235092320676,True,5
vdjdb_hq,B,20,3.145831277316964,0.4804134581700779,0.00018124418561316343,True,4
vdjdb_hq,B,20,2.10656146211031,0.5372486597088914,0.014390256784550628,True,5
vdjdb_hq,B,20,2.801877020812478,0.45313525543266187,0.00029671365622170473,True,4
vdjdb_hq,B,20,3.0007454615049944,0.49126314414858324,0.00034923495209242126,True,5
vdjdb_hq,B,20,2.641631156017779,0.4653531359073078,0.0006768584518051302,True,5
vdjdb_hq,B,20,4.367405661383011,0.41624083180852367,1.4621647311603993e-06,True,3
vdjdb_hq,B,20,3.604277805335396,0.5050865258483705,9.293233719469435e-05,True,3
vdjdb_hq,B,20,2.6066371626775915,0.4850944632475409,0.0011146081645496042,True,4
vdjdb_hq,B,20,2.8805118191436265,0.5038019197408673,0.0006402703773656811,True,5
vdjdb_hq,B,20,2.6884950528624927,0.47942463262206075,0.0007548681075141349,True,6
vdjdb_hq,B,20,2.050660643731147,0.41503503311372686,0.003283134143415419,True,8
vdjdb_hq,B,20,2.770036109042108,0.5166525926740234,0.0011293204181508163,True,6
vdjdb_hq,B,20,2.974185871206012,0.5008447124663438,0.00045654596308893525,True,3
vdjdb_hq,B,20,2.8688439730462396,0.5047515487970222,0.0006752498240801865,True,5
vdjdb_hq,B,20,3.760004659875278,0.520488732667886,9.048006771877468e-05,True,2
vdjdb_hq,B,20,3.435478202893358,0.4135834733727104,1.3889987786308405e-05,True,2
vdjdb_hq,B,20,2.8649310871501705,0.43445699458502035,0.00015404739726631317,True,1
vdjdb_hq,B,20,2.5156906155590453,0.40792272865303403,0.0003130253119807973,True,3
vdjdb_hq,B,20,2.220400673442876,0.44779449993537457,0.0026238826536038665,True,7
vdjdb_hq,B,20,3.005142161324962,0.45347830226614244,0.00015153998117649646,True,6
vdjdb_hq,B,20,3.534525396670321,0.4390565103583541,2.18888857784655e-05,True,5
vdjdb_hq,B,20,3.1219088088140587,0.4556804496722636,0.00011065461809904142,True,2
vdjdb_hq,B,20,2.4659973549355563,0.4909428002437313,0.0020396314271003304,True,8
vdjdb_hq,B,20,2.8965814408680277,0.5279110321881679,0.0009350463733433251,True,7
vdjdb_hq,B,20,4.021954792509301,0.47589471791864346,1.781953103166906e-05,True,2
vdjdb_hq,B,20,3.356628985239317,0.5192167279868023,0.00022919500262879767,True,5
vdjdb_hq,B,20,3.681973687274314,0.4423523587431205,1.624220073586028e-05,True,2
vdjdb_hq,B,20,4.2209412552800245,0.41929181633091817,2.2265926799937346e-06,True,2
vdjdb_hq,B,20,3.3772329761665443,0.4595500394704385,5.773045501909508e-05,True,5
vdjdb_hq,B,20,3.9736484564599994,0.45095952957707774,1.015517961579614e-05,True,1
vdjdb_hq,B,20,3.7965486125398753,0.5445319680307381,0.00013668216601375768,True,4
vdjdb_hq,B,20,4.39244513843866,0.5515333566729107,4.9687368348790394e-05,True,4
vdjdb_hq,B,20,2.8142550211689144,0.4900884173981056,0.0006090311289854539,True,5
vdjdb_hq,B,20,5.945360309346311,0.4140560228418446,8.635924900207064e-08,True,2
vdjdb_hq,B,20,2.8558203879597697,0.569993275926119,0.002017176575026189,True,8
vdjdb_hq,B,20,2.026852763694005,0.428601705837837,0.004698799648598882,True,7
vdjdb_hq,B,20,4.15989860491582,0.5416853539246139,6.206488213412174e-05,True,7
vdjdb_hq,B,20,3.5896836236667666,0.5122429822587631,0.00011226125741764993,True,4
vdjdb_hq,B,20,2.7795536632029085,0.3986016092904213,8.290822170565346e-05,True,3
vdjdb_hq,B,20,3.488182151332107,0.5779766057171863,0.00048709077211879953,True,5
vdjdb_hq,B,20,4.850864728606126,0.501603893151138,7.047021527368687e-06,True,4
vdjdb_hq,B,20,3.5043051850741818,0.4482856402380734,3.0506643034580277e-05,True,3
vdjdb_hq,B,20,3.2797709238972717,0.504793716706332,0.00020918852791138685,True,4
vdjdb_hq,B,20,2.6054823298990515,0.4268571873860165,0.0003391795904975865,True,4
vdjdb_hq,B,20,2.801615241291747,0.471568719264041,0.0004399685363736448,True,6
vdjdb_hq,B,20,4.221436588799768,0.46002780775906443,7.573820187776388e-06,True,1
vdjdb_hq,B,20,2.7283672327055095,0.454209488953543,0.0003935844342224099,True,8
vdjdb_hq,B,20,2.0910504031631665,0.4456891459210873,0.004562308028176716,True,9
vdjdb_hq,B,20,3.9486479962453465,0.49859695675825877,3.6615620281902435e-05,True,0
vdjdb_hq,B,20,3.09598660701293,0.5390502820636275,0.0006502613879169601,True,5
vdjdb_hq,B,20,2.998541137750069,0.519096765648646,0.0005977705904611659,True,7
vdjdb_hq,B,20,3.0741219089147185,0.4644761921591773,0.00015735542016820592,True,3
vdjdb_hq,B,20,2.7976673621609423,0.5373021259935842,0.0014558976386877848,True,6
vdjdb_hq,B,20,2.474601093708787,0.507548168735816,0.0025799146819508122,True,4
vdjdb_hq,B,20,3.9418312825295514,0.47437351016650725,2.0476086131656022e-05,True,4
vdjdb_hq,B,20,1.8060528528415347,0.4358815704860429,0.01635057826650577,True,5
vdjdb_hq,B,20,3.2836719539338386,0.4974036432760065,0.00017751919353573776,True,5
vdjdb_hq,B,20,3.727136676443203,0.5554537397936775,0.00019531947415512516,True,7
vdjdb_hq,B,20,2.495595733791142,0.43096803453158444,0.0005805917978931472,True,8
vdjdb_hq,B,20,1.736302857512147,0.3021338226978519,0.002153365451622735,True,8
vdjdb_hq,B,20,4.548503659988175,0.5321505204833415,2.4753743028659056e-05,True,5
vdjdb_hq,B,20,3.9182592509258107,0.5022665671941626,4.262104136822128e-05,True,3
vdjdb_hq,B,20,3.2499435757818613,0.4845877714990063,0.00014771437116819312,True,4
vdjdb_hq,B,20,4.301279623241558,0.4909494907050262,1.4630452713227539e-05,True,2
vdjdb_hq,B,20,1.9740834644019252,0.3732857580626845,0.002194269704604052,True,7
vdjdb_hq,B,20,2.292878448194152,0.5035062097393802,0.004704688394322525,True,7
vdjdb_hq,B,20,3.678222328842045,0.5335695913086231,0.00014217670978392845,True,3
vdjdb_hq,B,20,2.8843866747608353,0.5311063082360156,0.001022082762472388,True,5
vdjdb_hq,B,20,2.5446337511878743,0.3614055415339195,7.614369829445162e-05,True,2
vdjdb_hq,B,20,3.78246219067507,0.5262545508475874,9.723865280784934e-05,True,6
vdjdb_hq,B,20,3.251912643059551,0.4004215845654996,1.6353212928075932e-05,True,5
vdjdb_hq,B,20,4.26081020828756,0.4224278972819746,2.2553211157863836e-06,True,0
vdjdb_hq,B,20,3.491683893578333,0.5463725512031005,0.0002779142719878347,True,8
vdjdb_hq,B,20,2.343095605017585,0.40974551008841026,0.0007056368534535729,True,10
vdjdb_hq,B,20,3.5158591571383218,0.5157695865334895,0.00014423869050007268,True,2
vdjdb_hq,B,20,3.135476646971821,0.4649542376142889,0.00013206528921202515,True,6
vdjdb_hq,B,20,4.387983869270582,0.3948708292357701,6.681934187244223e-07,True,2
vdjdb_hq,B,20,3.2861696572778882,0.43029921163605633,3.502623021514919e-05,True,4
vdjdb_hq,B,20,3.4783311594806383,0.4944547753717994,0.00010022189513410268,True,4
vdjdb_hq,B,20,3.3783552056513804,0.5237088106515366,0.00023708678125862354,True,8
vdjdb_hq,B,20,3.8797209327792666,0.5339408128832889,9.26319550038937e-05,True,6
vdjdb_hq,B,20,2.952775197865448,0.4311286345965386,0.00010452144505619667,True,2
vdjdb_hq,B,20,3.2091418927882653,0.4473622030778868,6.920168554379617e-05,True,5
vdjdb_hq,B,20,3.2479458348243515,0.564837007742625,0.0006824116212236786,True,4
vdjdb_hq,B,20,3.569830791836131,0.494863848764804,8.051206105935785e-05,True,4
vdjdb_hq,B,20,3.110228042466745,0.466094066231439,0.00014627830854443115,True,5
vdjdb_hq,B,20,2.678102391939487,0.44324400616614484,0.00037205128324727875,True,5
vdjdb_hq,B,20,3.522411775941897,0.578407238942844,0.00045522271058031814,True,5
vdjdb_hq,B,20,2.8107880804540333,0.43521018335713896,0.0001901962753187228,True,8
vdjdb_hq,B,20,3.061443214731865,0.5137655434236302,0.0004534198706910684,True,8
vdjdb_hq,B,20,3.565098494152747,0.5491607221960146,0.00024750989137778466,True,7
vdjdb_hq,B,20,2.702662926862728,0.4716758991407569,0.0006181849113462128,True,5
vdjdb_hq,B,20,6.2391324118482165,0.4457950000549386,1.7506156955342825e-07,True,2
vdjdb_lq,A,19,2.5639931049155607,0.3785917187645834,0.00017533252611103985,True,0
vdjdb_lq,A,19,2.7506526134335334,0.4444240098971303,0.0004216698768872244,True,1
vdjdb_lq,A,19,2.647370890657366,0.4694815127636759,0.000991179336317378,True,0
vdjdb_lq,A,19,3.0150303216838314,0.4102271837766262,7.598887886977462e-05,True,0
vdjdb_lq,A,19,2.8749421800143344,0.45147758085420564,0.00032476543010400626,True,0
vdjdb_lq,A,19,2.781949537106464,0.5116907093883427,0.0013552324724055138,True,0
vdjdb_lq,A,19,2.792827853678953,0.41917479551857634,0.00020430794248299668,True,1
vdjdb_lq,A,19,3.0781528391968,0.4297370461025442,0.00010283477238175418,True,2
vdjdb_lq,A,19,2.6895995501320273,0.44408130435015264,0.0005175653198171718,True,0
vdjdb_lq,A,19,2.4453892082064557,0.43826684962393525,0.0011410935007326757,True,1
vdjdb_lq,A,19,2.8373641521083934,0.44212750586661814,0.0002990743412217521,True,0
vdjdb_lq,A,19,2.4279792322085996,0.41073960441402424,0.0006898864211920685,True,0
vdjdb_lq,A,19,2.778705472756203,0.42006331765341437,0.00021950531070964128,True,1
vdjdb_lq,A,19,2.4414311264683306,0.4302738958331397,0.0009880509116691784,True,0
vdjdb_lq,A,19,2.807575405707458,0.4869159610727128,0.0008149768908902889,True,0
vdjdb_lq,A,19,3.068525275134501,0.45442392454824676,0.0001902887508666776,True,0
vdjdb_lq,A,19,2.7345567789386647,0.48811422820710104,0.0010460656318385018,True,1
vdjdb_lq,A,19,3.3116107084637805,0.5370715073894271,0.0005140746781668183,True,0
vdjdb_lq,A,19,3.5942385641136383,0.4613174148330727,5.423803576630213e-05,True,0
vdjdb_lq,A,19,3.15499509814204,0.49204518581139217,0.0003301553432448476,True,0
vdjdb_lq,A,19,2.8610447651061413,0.41838820522017767,0.00015779068576675612,True,0
vdjdb_lq,A,19,3.004699088900705,0.42988863658968185,0.00013007616551169974,True,0
vdjdb_lq,A,19,2.439019338070018,0.46847689442635543,0.002034452896277211,True,0
vdjdb_lq,A,19,2.537382486268142,0.46559313076622694,0.001353323720960625,True,0
vdjdb_lq,A,19,2.316057675886891,0.49379294358535103,0.004751221071843934,True,0
vdjdb_lq,A,19,2.935709751550681,0.3802929175728793,4.2799241096174785e-05,True,0
vdjdb_lq,A,19,2.8790187936838714,0.47356717578506374,0.0005068176018396707,True,0
vdjdb_lq,A,19,2.739326385798794,0.44895647505572334,0.00048266386500605944,True,0
vdjdb_lq,A,19,2.524741158151537,0.43588776064453905,0.0007993393313055605,True,0
vdjdb_lq,A,19,3.132569999287616,0.4613953024229244,0.00018446290320354064,True,0
vdjdb_lq,A,19,2.777761885979092,0.4522653716718114,0.00045436190507709885,True,0
vdjdb_lq,A,19,2.2824498542549576,0.48995581209503386,0.0050892648874722455,True,0
vdjdb_lq,A,19,3.462025630026257,0.45736289888868087,6.862682027153482e-05,True,0
vdjdb_lq,A,19,2.760061536118079,0.46512868189429984,0.0006260100478629127,True,0
vdjdb_lq,A,19,2.8054708292471373,0.4822570271179951,0.0007524863540494119,True,1
vdjdb_lq,A,19,2.310391921364083,0.42814932761725644,0.001629169598298812,True,1
vdjdb_lq,A,19,3.0868408827915044,0.4464502612659323,0.00015001083700517956,True,0
vdjdb_lq,A,19,3.3957736174742377,0.46707756126082,0.00010237736849923758,True,1
vdjdb_lq,A,19,2.748009714423195,0.441861694015156,0.0004026081445438507,True,0
vdjdb_lq,A,19,3.2559455451461075,0.4281464020345498,5.787498637320119e-05,True,0
vdjdb_lq,A,19,3.118244075092786,0.4358716483287953,0.0001058924340494318,True,0
vdjdb_lq,A,19,3.3266151364028436,0.4329552143756509,5.3594070402641937e-05,True,0
vdjdb_lq,A,19,2.9048902386524444,0.49463933899390095,0.0007008950429250333,True,0
vdjdb_lq,A,19,2.8147268904414857,0.4450693126190467,0.0003441917909635345,True,0
vdjdb_lq,A,19,2.4985481770234266,0.4768124340897786,0.0018914570225034108,True,1
vdjdb_lq,A,19,3.1884766877212787,0.4344915697028244,8.296343569946475e-05,True,1
vdjdb_lq,A,19,2.158965933916364,0.5138910886741476,0.010977392113895536,True,0
vdjdb_lq,A,19,2.9951903889737483,0.3966747582734032,5.5957091498248526e-05,True,0
vdjdb_lq,A,19,2.0066433934553825,0.44443714870169443,0.008264956988149469,True,0
vdjdb_lq,A,19,2.5779160493897755,0.4885697671299143,0.0017548423362964455,True,0
vdjdb_lq,A,19,2.6353680299643467,0.44719500254599087,0.0006692010405996492,True,0
vdjdb_lq,A,19,2.979507660161736,0.4859030784888262,0.0004780249342241153,True,0
vdjdb_lq,A,19,3.1670407767420805,0.38359448718524314,2.1436059522520128e-05,True,0
vdjdb_lq,A,19,2.577128794030388,0.45322705832662724,0.0009302612516447471,True,0
vdjdb_lq,A,19,2.8092162782482157,0.5076894379944124,0.0011693438865095591,True,1
vdjdb_lq,A,19,3.0328500300861854,0.5209811922639193,0.0007829234300009297,True,0
vdjdb_lq,A,19,2.663897815270365,0.45217400223544724,0.0006693344258134872,True,0
vdjdb_lq,A,19,3.3250239192093773,0.4650645314084993,0.0001177078542386168,True,1
vdjdb_lq,A,19,3.3734661859437813,0.4547927022762773,8.132558483326824e-05,True,2
vdjdb_lq,A,19,2.6908080867515043,0.4673736881416304,0.0008227153558420702,True,0
vdjdb_lq,A,19,3.1828917417048457,0.44044660414943937,9.775193724173232e-05,True,0
vdjdb_lq,A,19,2.9089797560026533,0.4590540492629277,0.0003428753224826274,True,0
vdjdb_lq,A,19,3.0073785576071446,0.476405493122511,0.0003649411405125593,True,1
vdjdb_lq,A,19,3.117898106448635,0.39673031519245083,3.7269439204811224e-05,True,0
vdjdb_lq,A,19,2.191323483271447,0.4887023479726387,0.007061696370281184,True,0
vdjdb_lq,A,19,2.6951207812288858,0.48701197556230535,0.0011632189945359748,True,1
vdjdb_lq,A,19,3.0716247754330914,0.47371578688595023,0.0002866214842293081,True,0
vdjdb_lq,A,19,2.6975544898407993,0.4575100316646123,0.000663244737015059,True,0
vdjdb_lq,A,19,3.021558941058835,0.5153945034842595,0.0007323417675510308,True,0
vdjdb_lq,A,19,2.3457557870483514,0.4570493646433749,0.0023844765300271666,True,0
vdjdb_lq,A,19,2.2954418554003,0.47806842213668893,0.004067621045779847,True,0
vdjdb_lq,A,19,2.944776358661355,0.43355891705155286,0.0001724024588856456,True,0
vdjdb_lq,A,19,2.517839600559252,0.5241975218297746,0.003687577341715661,True,1
vdjdb_lq,A,19,2.4657950051040305,0.4881310557243451,0.0025562375551826475,True,0
vdjdb_lq,A,19,3.073063629586701,0.4264208464913582,9.611696090485041e-05,True,0
vdjdb_lq,A,19,2.4193135766033906,0.4823026560714025,0.0027468232939263076,True,0
vdjdb_lq,A,19,2.344382443011263,0.4895408671236885,0.004027674316569017,True,0
vdjdb_lq,A,19,2.709337950711942,0.43252519143909285,0.00037551506022573996,True,0
vdjdb_lq,A,19,2.8752473489385184,0.45567862461920744,0.00035509957705828977,True,0
vdjdb_lq,A,19,2.914790064871723,0.48694270890958224,0.0005896092785293049,True,0
vdjdb_lq,A,19,2.294493421189045,0.45425509753577226,0.0027876070559697463,True,0
vdjdb_lq,A,19,3.3385211985502274,0.4391138102743933,6.071974075598338e-05,True,0
vdjdb_lq,A,19,2.6699175194012863,0.5011239027426891,0.001603339968950578,True,0
vdjdb_lq,A,19,2.581869230672716,0.45901045605304125,0.0010220696128980663,True,1
vdjdb_lq,A,19,3.079840200096397,0.4461930156094904,0.00015228182349434632,True,0
vdjdb_lq,A,19,2.527114262109726,0.41588921769898846,0.000514974989816698,True,0
vdjdb_lq,A,19,2.8521260436179263,0.4562348192769503,0.0003869879652169586,True,1
vdjdb_lq,A,19,2.9124621695581974,0.5213211330735937,0.001092857161392629,True,0
vdjdb_lq,A,19,2.5712899793903903,0.4582346413267563,0.0010458914700039474,True,0
vdjdb_lq,A,19,2.720196931865622,0.47038576467252,0.0007903135018019875,True,1
vdjdb_lq,A,19,2.7768684495592497,0.47839228979087195,0.0007657316489205247,True,0
vdjdb_lq,A,19,2.6201831947137615,0.5096716237910225,0.0021511708282594233,True,0
vdjdb_lq,A,19,2.331852850450565,0.4157987850973654,0.0011609359999867656,True,1
vdjdb_lq,A,19,2.8263880893885647,0.48650023577770685,0.0007633073276570331,True,0
vdjdb_lq,A,19,3.063805139685763,0.4162441761173497,7.609276328755827e-05,True,1
vdjdb_lq,A,19,3.1077563040453837,0.4472933744154609,0.00014373521551348822,True,0
vdjdb_lq,A,19,2.451757308631965,0.45214090583272937,0.001450390545776404,True,0
vdjdb_lq,A,19,2.7470384771655225,0.4518582125253977,0.0004995686765146634,True,0
vdjdb_lq,A,19,2.5368427456849925,0.4526544560072651,0.0010654379284770498,True,0
vdjdb_lq,A,19,2.8579019240719603,0.48756536236117237,0.0007073257957960588,True,0
vdjdb_lq,A,19,2.7011286909867973,0.429165843919182,0.000358650754970395,True,1
vdjdb_lq,A,19,3.2700917918292016,0.5035740587220565,0.0003066042492659405,True,0
vdjdb_lq,A,19,2.4209468162457415,0.5081378098027769,0.004035310368120849,True,0
vdjdb_lq,A,19,3.0109785636200534,0.4462409512052293,0.00018807488809014853,True,0
vdjdb_lq,A,19,2.8093276276323995,0.4467646387209125,0.00036363499050143065,True,0
vdjdb_lq,A,19,2.533708670075656,0.4479915009746318,0.0009848436494510448,True,0
vdjdb_lq,A,19,3.0466007626332265,0.4542724656704069,0.00020249134437067405,True,1
vdjdb_lq,A,19,2.7482246619625053,0.44731156410317613,0.00045223426993058947,True,1
vdjdb_lq,A,19,2.9351083997564102,0.5017549393324994,0.0007308978659155505,True,0
vdjdb_lq,A,19,2.768267164924258,0.4247527710868904,0.0002547262779254259,True,0
vdjdb_lq,A,19,2.629766431817666,0.5305890501493717,0.002858602017117837,True,1
vdjdb_lq,A,19,2.6764625185367406,0.5011989018632836,0.0015725949604570254,True,0
vdjdb_lq,A,19,3.078014570180272,0.4801916374977932,0.0003217005739856223,True,0
vdjdb_lq,A,19,2.3555372645668955,0.45622730914350584,0.0022624933619417274,True,0
vdjdb_lq,A,19,2.6423706458753546,0.462369231310138,0.0008814845502293731,True,1
vdjdb_lq,A,19,2.7285433459565,0.46369916501559805,0.0006754154099570599,True,0
vdjdb_lq,A,19,2.34227216808771,0.512029170092585,0.0055783276413223955,True,0
vdjdb_lq,A,19,2.951457872642333,0.4313203000960845,0.00015989296232379,True,1
vdjdb_lq,A,19,2.781475666105927,0.45873328599051416,0.0005131009295603461,True,0
vdjdb_lq,A,19,2.2161974583205333,0.4984967022272735,0.007325659863153822,True,1
vdjdb_lq,A,19,2.673025011605753,0.4521214019992828,0.0006476584365412049,True,0
vdjdb_lq,A,19,2.658826452236738,0.46532528390830336,0.0008815152003668599,True,1
vdjdb_lq,A,19,2.436243091257266,0.4555970992677388,0.0016389249726068388,True,1
vdjdb_lq,A,19,3.0784534227728075,0.4686039842159947,0.00025227810349206815,True,0
vdjdb_lq,A,19,3.038036350157453,0.44896549738927627,0.00018426062853028086,True,0
vdjdb_lq,A,19,2.700221298183973,0.47684561379309576,0.0009525365309473441,True,1
vdjdb_lq,A,19,2.0724669106312588,0.47809140632310576,0.009848678071627336,True,0
vdjdb_lq,A,19,2.60396895732621,0.5409237943592476,0.003570472716029057,True,0
vdjdb_lq,A,19,2.955693514109784,0.4345220560134008,0.0001702758863665993,True,0
vdjdb_lq,A,19,2.8656261271054526,0.44339714431743343,0.0002802056637982534,True,0
vdjdb_lq,A,19,2.9659327211748243,0.45163653863817976,0.0002443074100641129,True,0
vdjdb_lq,A,19,3.3889154697760318,0.46248385141152276,9.368735764566865e-05,True,0
vdjdb_lq,A,19,2.8443055318186286,0.4009387580462874,0.0001067692171786179,True,0
vdjdb_lq,A,19,3.0067191534465145,0.4958194485867038,0.0005345735613663745,True,0
vdjdb_lq,A,19,2.982325075392006,0.48184969954559437,0.0004379279241921826,True,0
vdjdb_lq,A,19,2.7749655189126794,0.43146261928441504,0.00029073833280803403,True,1
vdjdb_lq,A,19,2.519647519347612,0.5211367748326504,0.003511008268459279,True,0
vdjdb_lq,A,19,2.785942927320775,0.48704349754276294,0.0008734579915757997,True,0
vdjdb_lq,A,19,2.7798330162013025,0.49008385755033984,0.0009404803320334611,True,0
vdjdb_lq,A,19,2.6538383040609705,0.4088195566064966,0.0002653906050290776,True,1
vdjdb_lq,A,19,2.8167367471403044,0.40489439069033867,0.00013091732796981524,True,0
vdjdb_lq,A,19,3.2887996951453133,0.46598289564483186,0.00013243220630693847,True,0
vdjdb_lq,A,19,2.754020351867997,0.4546923473274243,0.0005174286343441933,True,0
vdjdb_lq,A,19,2.418177889730342,0.42746528178639304,0.0010252353470649271,True,0
vdjdb_lq,A,19,2.440635776103042,0.4755317345407378,0.0022778177801380706,True,0
vdjdb_lq,A,19,3.287625317388817,0.41446188794340083,3.649097965783278e-05,True,0
vdjdb_lq,A,19,2.868731334454382,0.4750283912655174,0.0005384586309471434,True,0
vdjdb_lq,A,19,2.6045011310118484,0.45391497022074495,0.000854622547803574,True,0
vdjdb_lq,A,19,2.8380027497695206,0.3752335255659946,5.2796639562841944e-05,True,0
